10-DeBiGa-telephone
1 610 2511000
81 3 54481311
593 22 999999
1 508 3731100
966 1 14785454
41 41 9356000
39 0161 487526
86 532 80938126
91 22 43020600
27 11 3010000
86 533 3587766
1 512 3389119
1 858 5712121
886 6 2539000
1 303 3913060
1 904 8545100
1 312 3247820
81 6 69009100
91 0120 3962100
82 2 8280181
1 858 2776780
86 27 68789088
56223533200
81 43 2135171
33 1 40675740
86 21 62377118
358 10 51999
86 10 88465890
44 20 71441000
1 614 4645000
44 1628 403403
358 2 043910
86 752 2638669
1 720 3556451
86 571 81606798
""
57 1 3268000
1 408 7644000
1 949 4534400
43 7722 8010
54 11 41326300
1 973 3058800
852  21751800
1 617 9648389
1 972 5955000
55 11 21786300
44 845 1230000
81 3 32494666
853  28889966
1 416 3628181
65 6 8809600
1 312 5061200
1 407 2265011
44 20 82105000
852  26871033
886 2 27928788
1 801 5666681
44 1992 305000
44 1926 644644
972 4 6506611
886 3 4758711
91 40 23268888
507 3 042774
33 1 49022000
1 450 4694926
852  23081218
1 972 6651000
1 216 3834931
886 3 3289000
55 11 35434445
55 11 31797148
86 553 8788323
1 214 6314420
81 6 63501080
86 757 23833869
1 817 7691860
962 6 5607141
65 6 8255000
1 702 8767237
972 3 5196223
852  21028888
54 11 43446000
91 79 26565555
973 1 7543000
86 10 58354818
1 732 7640619
852  28244473
91 11 23310121
60 3 57211800
1 704 7524400
1 908 9912665
1 305 5396000
1 514 7317591
91 22 66526000
1 303 8371661
56 2 23534680
49 211 9100
61 3 00361911
""
31 20 5504444
86 10 85889200
1 650 4934000
81 6 66148110
81 587 957823
81 75 6943111
""
852  29561339
1 720 3583679
1 212 8833800
1 609 2750500
49 89 540540
234 9 052000
81 3 52957777
81 3 38228811
1 205 9693755
886 6 5050880
64 9 3088200
1 727 3757010
62 21 80645000
61 2 96962900
""
33 1 44134413
358 2 0129211
1 703 9343000
86 760 88555306
84 4 73007300
82 52 2706114
60 3 22633388
44 1628 842444
7 495 7898877
81 45 2745970
81 48 4721111
44 20 76553879
1 973 7537791
1 781 4303000
886 2 87915888
86 311 85901311
81 98 8772341
1 918 2957600
61 2 92307400
81 3 35582536
886 2 26553988
86 571 86187810
1 925 5609000
886 3 5770355
61 8 82296600
1 425 5274000
1 281 4049500
44 191 2817721
82 32 8506400
1 801 5625556
1 408 2168360
44 1302 330365
1 281 2140800
61733677900
43 732 76640
1 780 3925100
27 11 2377000
1 936 2305899
1 212 8947000
81 3 35635517
1 972 7133700
86 10 50821818
81 76 4322121
86 731 85832367
1 650 4724100
""
1 808 8353700
91 80 22220088
1 502 6364400
91 11 24362200
65 6 7418966
46 8 4401600
60 3 32912657
""
81 45 4434000
1 901 7015000
86 10 62158879
1 407 8265050
1 602 3646000
86 29 81871035
973 1 7585858
45 88 448900
""
82 31 2609300
354 5 638000
1 801 3779111
1 415 5806900
1 450 6412440
32 2 7457111
886 2 22225131
86 311 85992839
81 3 34560115
1 604 8811982
965 1 809222
1 702 4953000
81 76 4237331
91 4142 252205
61 3 86144400
1 210 9182000
81 3 56001488
""
91 80 67504613
86 28 86361022
91 11 30179260
48 22 6586886
31 20 6282400
81 3 58447200
7 717 2458101
1 602 2566263
1 403 2694884
31 513 638703
86 10 57702596
1 604 6841175
1 416 8676078
44 1223 556655
86 571 81639093
46 8 4704900
1 608 9359341
91 11 24624074
81 3 52114500
84 4 39289898
1 215 9381661
82 52 2162114
1 866 8733651
62 25 05252
1 212 3436100
91 484 2394712
61 3 00232823
33 1 41926666
""
81 3 67315200
61 2923 97100
1 315 4240513
971 4 2833944
33 5 57554040
46 8 52776200
852  26136363
49 9 771650
81 3 33500111
7 816 2996555
49 89 85643000
1 260 8242900
1 423 6367000
91 22 25188010
81 749 307111
91 22 40189999
1 972 3715200
91 22 62125553
1 647 2881438
82 2 16618722
55 11 30399200
63 2 8311000
81 96 3265588
1 441 2948033
84 8 39320420
1 614 2247141
81 3 62560600
1 412 2272001
55 54 32092000
39 0541 746111
55 11 25654000
82 2 15446859
1 831 4203002
886 4 36002345
""
91 124 4354400
1 973 5261800
1 301 6089292
86 755 82853330
1 703 4837000
86 10 62662188
86 10 56821816
64 4 4994001
886 2 26275859
81 52 9513571
91 11 40975444
1 682 6051000
81648697111
1 646 7807958
351 21 7824700
1 205 9424292
86 571 81601076
1 513 3979900
49 825 2970
44 113 2387444
81 3 53343618
44 1332 694010
46 8 5872544646
81 82 2917411
1 858 5521100
1 817 2582650
91 33 22256040
353 1 5063900
1 312 6966000
47 2 3106600
44 116 2322000
234 1 6319822
01 895 855001
1 617 2971005
44 20 89183600
49 211 618100
1 702 8517300
43 1 8885640
1 813 2741000
44 1325 467558
41 21 6212111
""
507 2 05600
1 701 3560130
86 790 6415606
880 2 9882990
61 2 93587877
1 408 5465483
86 755 27347334
86 10 64688233
358 10 42999
81 3 54246600
61 7 36333333
86 20 66608666
1 414 7604600
82 43 7221000
86 519 86350908
1 703 4425500
968 24 795555
31 70 3111422
1 617 4828260
86 790 6415606
1 616 7721800
91 33 23023400
61 2 90808000
1 480 3058910
356 21 333532
49 40 30880
1 937 3825591
886 2 25817111
86 10 56308016
61 2 92358000
1 972 2656227
1 724 7720044
82 54 2900114
1 408 9041100
63 2 85263131
1 519 6536500
81 84 9531145
49 89 515180
1 203 8941345
27 11 7792800
973 1 7541122
962 6 4630151
1 516 6834100
47 72 447900
81 3 62020111
44 141 2255900
1 586 9200100
86 597 2210288
17176572300
1 805 9653001
61 2 94329400
1 617 6738000
1 514 9343034
39 011 7711594
44 1277 260000
86 20 22907829
84 8 39290999
1 610 8324000
1 604 6012962
81 3 35415330
81 84 7411111
27 11 8068700
86 755 36378888
1 608 2845700
86 731 86407826
91 120 4041400
1 303 6844000
7 812 3154419
1 905 6024122
81 3 66369501
1 509 3445900
84 4 39423388
1 305 5754181
91 80 22293333
81 6 67581231
1 901 6826600
60 3 20362633
91 120 4012345
27 11 638930
""
1 505 2412700
1 217 2286011
1 800 8885016
886 3 5772000
61 3 92466010
1 719 5913600
61 8 93324200
971 2 6343000
1 225 9261000
""
1 240 6313200
1 204 9341756
31 53 5732900
81 6 66447121
86 10 83750601
1 765 7715310
44 20 89875000
1 972 9873900
46 8 40954400
886 7 3838181
81 47 4511111
1 978 6881811
86 20 81636688
46 8 6972000
1 239 2776200
886 3 5786688
54 11 47258000
1 416 8150220
44 1252 392000
44 161 4866688
65 6 8365522
1 403 2660767
82 55 3705114
81 98 8982230
1 510 6231231
30 21 05798930
1 630 2272000
1 703 9848400
1 212 7507300
1 646 5277672
49 5561 3110
358 2 04728111
46 8 7828700
41 58 7055555
81359968000
61 8 94216500
90 212 3593300
81 87 8395555
352 286 848 125
62 4 2873888
1 610 2082000
92 21 32418000
66 27 161600
81 42 5468111
52 55 91380100
1 708 4927000
1 203 2211703
81 93 5215155
1 203 8101000
44 1284 763222
1 678 4023000
1 414 6151500
1 415 5066700
1 717 7637064
55 11 48312880
44 1242 521361
1 207 7738171
1 972 6688800
1 925 2648887
63 2 88081266
386 7 3312111
81 3 44638111
86 20 29196326
81 58 4898858
81 3 62298900
1 248 3122000
44 20 34171000
1 303 8605800
1 248 3532700
1 868 6253426
1 540 6659100
1 469 4587973
1 212 8781800
81 53 4522141
41 52 2448282
91 22 66670200
61 7 32123333
1 214 4322000
1 847 9399000
1 615 2633000
81 3 33655320
81 3 33840101
61 2 90801900
65 6 3235559
63 2 2454101
1 718 4461800
7 495 2628506
1 312 8615900
39 02 487871
1 713 3294500
1 614 4744001
86 756 8135990
1 972 2342525
886 3 3223751
62 21 57959817
1 302 2838000
86 591 86211273
30 210 6182000
961 1 738938
65 6 8387500
86 938 8631816
81 54 2750007
33 4 73634485
44 20 74334000
1 610 5278000
61 3 86676000
86 571 85278141
420 8 00020202
41 44 2261850
44 1204 672400
886 2 26553333
972 3 6752111
81669621531
49 7744 570
27 31 3108000
91 79 61577000
91 120 4771000
46 8 44682803
44 1527 517601
966 1 14029000
351 265 709000
46 8 50655300
1 310 2088800
41 52 7240020
44 20 72572100
1 480 8946311
91 22 38023000
1 949 4070700
39 0522 904311
1 516 5875000
1 614 7643100
""
55 85 32993000
961 1 994000
51 1 6159011
81 3 57452001
1 781 9170600
852  22838833
234 1 2787000
60 3 62771733
1 862 3455000
1 626 7686000
81 47 7127000
972 3 6301111
1 844 4626797
27 11 2199000
33 1 58215821
1 416 3406015
81 52 5333131
1 954 3840175
81 3 68346666
86 27 82833891
352 27 841600
91 22 25188010
86 411 87599899
41 61 4672020
91 80 37687486
1 201 5582400
81 46 3218001
61 7 34180500
1 937 2424800
92 21 35297501
41588528111
49 89 28800
866 622 3911
1 610 6761000
49 7123 7240
91 674 2301988
47 32 288200
81 6 64410011
7 812 6461300
33 1 74317500
972 9 7753777
1 877 7733547
1 206 5768610
81 3 44131111
49 2236 9645246
44 1793 616161
82 2 32190114
81 45 3192111
48 42 6782178
91 79 26628000
55 11 26303000
44 20 35223000
1 781 3705000
64 9 3573000
66 28 321000
86 554 8661819
1 609 2750500
1 214 8552177
358 10 3812185
1 972 2331700
65 6 2550233
86 531 82085586
""
52 55 52587000
1 202 3466500
62 21 6336789
55 21 31312918
1 417 2356652
1 605 7212343
82 2 69083114
62 21 5655311
52 81 88631600
44 1249 710000
55 51 21217045
61 3 92707270
1 919 7167000
65 6 8778228
86 21 65967678
86 512 52909021
972 9 9576620
44 1922 426262
33 1 41577000
41 22 5559858
91 40 40401234
1 614 2213399
60 3 21491999
91 22 22197101
46 40 358900
86 10 65125960
86 21 61952011
1 514 8481567
852  29672200
1 509 9249900
86 451 51870077
49 40 270760
52 55 52618000
46 554 854763
1 612 6236000
91 44 28290956
1 650 8435000
1 609 5619000
852  27998011
1 303 7231277
86 10 61958799
91 124 2389300
46 31 7223000
1 203 3384114
34 932 405306
86 571 61076968
55 51 32151515
86 379 63011079
91 22 30645000
1 972 4213600
965 2 2435500
1 978 6588888
852 2721 8388
1 847 4854020
1 303 7287030
81 75 3138121
81 3 37802711
64 9 5802094
886 2 27130333
852  27218388
1 416 2437880
44 1772 972050
1 402 3313727
51 1 2158330
852  31513777
81 79 2973131
1 724 5395000
1 212 6102200
81 3 52056500
852  25983600
1 441 2921510
82 2 21863300
61 2 91566999
27 11 4566200
""
55 31 32479460
82 2 15883112
1 651 4837111
1 713 8813600
1 847 5419500
358 10 4017000
32 2 7268058
886 2 55811777
86 512 65875866
1 203 6352002
61 2 96930000
91 33 22209601
81 3 35911221
1 416 3627711
81 3 62198787
61 2 98264444
1 972 9426500
44 1244 584254
61 2 96924300
886 7 8216151
86 631 5621999
81 3 53966111
886 34 838500
92 21 37130123
61 3 95946666
81 3 34339830
1 612 3036000
1 416 3646002
1 212 8043990
852  28443888
1 281 5895200
1 901 5971400
48 32 3570069
31 88 1008810
81 3 58771111
62 73 4451096
44 24 76826900
966 1 12185252
1 262 6361200
49 89 95006100
48 22 6236000
81 343 162000
1 215 9864011
82 2 15441544
27 11 5892200
1 973 4016500
81 3 62536000
1 918 7425531
1 617 3685000
49 2204 40000
81 6 64441181
1 201 4672200
1 602 3893500
886 2 81618935
852  21183118
""
92 51 9209811
91 79 26868100
31 73 5435220
86 731 52322517
1 502 2617272
1 415 8827765
1 813 3131732
46 8 54610200
1 212 5561234
41 71 7275151
43 1 515100
41 44 5834200
62 21 29328100
34 902 830700
1 212 5274000
86 483 8182016
1 770 8223600
852 22 586888
1 760 7412111
1 773 6281000
36 1 4314027
32 3 4442111
91 80 25039300
82 2 20117114
12017486000
1 415 4327323
81 43 2451111
852  28800178
1 310 5530555
49 30 39801810
63 2 79083111
61 2 92107070
55 11 40021687
27 21 9157000
1 908 9473120
44 1494 721111
886 2 77323399
1 706 6494818
1 804 3599311
33 11 43084695
352 710 7251
966 1 12162227
55 11 35661434
82 2 7106000
1 212 8457900
1 626 5780777
81 3 35632111
81522039500
86 510 80505999
91 22 67766776
86 21 37602031
82 31 6101114
91 20 25532731
1 980 3654300
60 3 27771778
41 58 2835900
1 713 8602500
1 441 5423300
1 441 2965858
7 855 5377181
44 871 8828282
886 3 5770270
1 513 7626900
61 2 90352000
49 341 3085300
7 495 6602440
358 10 570100
81 467 892033
""
81 3 54562555
81 53 2511155
86 21 33848801
44 20 74045959
46 10 1393000
1 415 9867057
1 702 8977150
81 6 66211101
45 43 482000
1 905 7954206
86 755 86095188
46 31 891790
62 21 31990258
55 11 21847600
33 1 45195200
63 2 34496400
1 403 2674724
1 203 9445500
972 3 7534555
81 3 34765650
1 914 3452020
966 1 12891136
44 116 2644400
1 416 3641145
""
43 662 22810
81 3 52027700
66 23 657500
91 22 61961100
44 20 76118960
81 3 52206222
1 563 2727400
1 763 5517000
91 22 39677000
1 716 8577000
91 22 33024321
1 310 2528100
886 3 5772255
966 1 12525800
86 571 89939661
974  44490000
1 514 9348666
46 60 193000
62 21 3802614
880 2 9103960
1 314 3420500
63 2 8883000
81 54 2613111
49 89 354020
1 248 6148211
1 516 2376000
86 595 88299999
1 314 9942897
1 954 9874000
44 1740 608001
353 1 8207940
41 61 9651111
1 312 6963101
886 2 21738888
1 225 2922031
33 2 40091011
61 2 92206300
27 12 3075000
81 3 62687000
1 337 2331307
91 22 66402222
60 3 23307000
1 915 2258000
44 121 7111102
852  28478888
7 495 7810808
91 484 2622263
82 55 8511000
44 1372 861000
886 3 7586896
52 55 91324000
966 1 18299905
31 413 343500
86 852 22879208
81 3 53344111
45  87442222
1 713 4351000
52 55 52616400
1 714 3273000
49 3641 2200
1 800 9233725
31 77 3556600
33 1 40402290
1 623 3007000
81 6 67881231
886 3 4195678
44 20 75495400
61 3 83975100
1 403 6930020
886 3 3231111
1 423 5730300
81 3 45901111
44 20 78220000
61 2 64917777
86 10 57310567
44 20 70175000
44 207 4562000
44 20 78312000
66 25 249600
91 33 66090909
91 22 66578765
965 1 805885
34 917 991650
55 11 30485900
1 310 5538871
46 8 6662100
1 303 3978100
1 248 2082500
82 62 9402114
91 79 26462980
90 312 5926000
1 281 6759000
420 9 55512230
1 403 7180700
63 2 88910000
1 513 9773000
81 3 68101000
1 724 4854000
1 905 4654500
81 3 52487711
61 7 30199000
1 770 2325067
81 3 32786611
86 575 86017157
1 972 2331700
81 45 6508811
1 703 3296300
46 8 52292000
81 6 69442521
1 978 4366500
86 21 22165288
27 11 8404000
39 02 574721
81 3 37465100
974  44409409
""
86 10 69420860
212 52 2462806
63 2 8988000
84 4 39446368
1 813 5318150
1 561 9957670
34 916 508500
36 1 4580000
27 21 8097000
1 646 8221500
86 757 25336206
1 216 2923800
52 55 827300
65 6 4821755
61 3 94154051
1 514 7644700
1 770 8293700
1 303 8487000
44 131 2452552
91 79 26565555
55 48 32217000
86 731 85136739
82 2 8207114
81 3 32454500
33 4 72232350
1 718 8803660
64 9 4897000
81 78 2715110
46 10 4758000
66 23 103000
1 248 5965900
1 414 2900190
82215442080
81 3 55330811
971 2 8106400
1 407 7223100
234 22 210303
44 20 79364000
385 1 6322111
48 22 6560000
65 6 3246822
39 02 722701
44 1582 424200
46 10 5050000
1 204 2241251
66 21 405318
81 6 63038101
1 847 4467500
86 731 28498028
39 02 82443333
81 29 2331151
81 422 518111
1 804 7885570
1 514 9544000
1 734 2421444
81 45 2259390
27 31 2428600
358 10 26000
20 2 31315219
81 6 76648621
852  26801000
86 755 83360999
63 2 6337631
14032906000
45 44 460000
1 970 4825811
1 441 2920515
852  23660268
81 3 39852020
86 21 67288431
1 514 7644600
1 304 9953000
353 1 6051000
82 2 20100723
44 1923 477777
81 48 5541151
1 503 4647779
32 53 333600
82  15776000
1 317 2425000
82 2 21516999
852  23669853
221  338391200
81 3 68996000
1 416 3650705
886 3 6667799
1 302 2838000
1 314 8548000
1 303 8930012
